category,dish_name,price,veg_nonveg,image_filename,image_prompt
Non-Veg Soup,Mexican Spicy (Non-Veg Soup),150.00,Veg,images/dishes/mexican-spicy-non-veg-soup.jpg,"Mexican Spicy, served in a dark ceramic bowl, gentle steam rising, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Soup,Shawarma Cheese Roll (Non-Veg Soup),160.00,Non-Veg,images/dishes/shawarma-cheese-roll-non-veg-soup.jpg,"Shawarma Cheese Roll, served in a dark ceramic bowl, gentle steam rising, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Soup,Full Meat Chicken Shawarma (Non-Veg Soup),180.00,Non-Veg,images/dishes/full-meat-chicken-shawarma-non-veg-soup.jpg,"Full Meat Chicken Shawarma, served in a dark ceramic bowl, gentle steam rising, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Soup,Shawarma Plate Normal (Non-Veg Soup),150.00,Non-Veg,images/dishes/shawarma-plate-normal-non-veg-soup.jpg,"Shawarma Plate Normal, served in a dark ceramic bowl, gentle steam rising, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Soup,Full Plate Spicy Meat (Non-Veg Soup),200.00,Non-Veg,images/dishes/full-plate-spicy-meat-non-veg-soup.jpg,"Full Plate Spicy Meat, served in a dark ceramic bowl, gentle steam rising, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Honey Pops,150.00,Veg,images/dishes/honey-pops.jpg,"Honey Pops, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Cheese Pops,170.00,Veg,images/dishes/cheese-pops.jpg,"Cheese Pops, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Dynamic Pops,160.00,Veg,images/dishes/dynamic-pops.jpg,"Dynamic Pops, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Lemon Pops,160.00,Veg,images/dishes/lemon-pops.jpg,"Lemon Pops, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Chicken Strips,160.00,Non-Veg,images/dishes/chicken-strips.jpg,"Chicken Strips, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Lemon Pepper Strips,180.00,Veg,images/dishes/lemon-pepper-strips.jpg,"Lemon Pepper Strips, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Korian Strips,180.00,Veg,images/dishes/korian-strips.jpg,"Korian Strips, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Thai Strips,180.00,Veg,images/dishes/thai-strips.jpg,"Thai Strips, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Veg Sandwich,120.00,Veg,images/dishes/veg-sandwich.jpg,"Veg Sandwich, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Egg Mayo Sandwich,120.00,Egg,images/dishes/egg-mayo-sandwich.jpg,"Egg Mayo Sandwich, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Egg Chilli Sandwich,130.00,Egg,images/dishes/egg-chilli-sandwich.jpg,"Egg Chilli Sandwich, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Club Chicken Sandwich,150.00,Non-Veg,images/dishes/club-chicken-sandwich.jpg,"Club Chicken Sandwich, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Egg Chilli Cheese Sandwich,130.00,Egg,images/dishes/egg-chilli-cheese-sandwich.jpg,"Egg Chilli Cheese Sandwich, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Cheese Veg Sandwich,120.00,Veg,images/dishes/cheese-veg-sandwich.jpg,"Cheese Veg Sandwich, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Veg Club Sandwich,120.00,Veg,images/dishes/veg-club-sandwich.jpg,"Veg Club Sandwich, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Club Mixed Sandwich,150.00,Veg,images/dishes/club-mixed-sandwich.jpg,"Club Mixed Sandwich, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
